Source;Target;Type;Id;Label;Weight
96;184;Directed;1855;121F;50
184;27;Directed;1856;121F;50
27;20;Directed;1857;121F;50
20;142;Directed;1858;121F;50
142;135;Directed;1859;121F;50
135;138;Directed;1860;121F;50
138;245;Directed;1861;121F;50
245;53;Directed;1862;121F;50
53;120;Directed;1863;121F;50
120;53;Directed;1864;121F;50
53;245;Directed;1865;121F;50
245;138;Directed;1866;121F;50
138;135;Directed;1867;121F;50
135;142;Directed;1868;121F;50
142;20;Directed;1869;121F;50
20;27;Directed;1870;121F;50
27;184;Directed;1871;121F;50
184;96;Directed;1872;121F;50
96;62;Directed;1873;121F;50
62;212;Directed;1874;121F;50
212;75;Directed;1875;121F;50
75;230;Directed;1876;121F;50
230;164;Directed;1877;121F;50
164;255;Directed;1878;121F;50
255;45;Directed;1879;121F;50
45;196;Directed;1880;121F;50
196;21;Directed;1881;121F;50
21;214;Directed;1882;121F;50
214;159;Directed;1883;121F;50
